trade_no,coin,timeframe,direction,entry_time,exit_time,entry_price_usd,entry_price_inr,stop_price_usd,target_price_usd,exit_price_usd,exit_price_inr,exit_reason,risk_pct,risk_inr,position_size_coin,position_size_inr,gross_pnl_inr,fees_inr,net_pnl_inr,net_pnl,equity_before,equity_after
23,BTC/INR,30m,LONG,2026-08-20 10:00:00+05:30,2026-08-21 00:00:00+05:30,69379.85,5793217.67,63829.46,86031.02,72624.19,6064120.13,INTRADAY_SQUAREOFF,0.02,199.16,0.00043,2489.54,116.42,3.01,113.41,113.41,9958.17,10071.58
24,BTC/INR,30m,LONG,2026-08-21 05:00:00+05:30,2026-08-22 00:00:00+05:30,73381.41,6127348.12,67510.9,90992.95,77321.39,6456336.09,INTRADAY_SQUAREOFF,0.02,201.43,0.000411,2517.9,135.19,3.05,132.14,132.14,10071.58,10203.72
25,BTC/INR,30m,LONG,2026-08-22 02:00:00+05:30,2026-08-23 00:00:00+05:30,77555.28,6475866.02,71350.86,96168.55,77256.64,6450929.56,INTRADAY_SQUAREOFF,0.02,204.07,0.000394,2550.93,-9.82,3.0,-12.83,-12.83,10203.72,10190.89
26,BTC/INR,30m,LONG,2026-08-23 22:00:00+05:30,2026-08-24 00:00:00+05:30,77355.45,6459179.86,71167.01,95920.75,77298.91,6454458.93,INTRADAY_SQUAREOFF,0.02,203.82,0.000394,2547.72,-1.86,3.01,-4.87,-4.87,10190.89,10186.03
27,BTC/INR,30m,LONG,2026-08-24 02:00:00+05:30,2026-08-25 00:00:00+05:30,77438.86,6466144.5,71243.75,96024.18,78976.49,6594537.08,INTRADAY_SQUAREOFF,0.02,203.72,0.000394,2546.51,50.56,3.03,47.53,47.53,10186.03,10233.56
28,BTC/INR,30m,LONG,2026-08-25 02:30:00+05:30,2026-08-26 00:00:00+05:30,79022.7,6598395.66,72700.89,97988.15,79225.14,6615299.28,INTRADAY_SQUAREOFF,0.02,204.67,0.000388,2558.39,6.55,3.02,3.53,3.53,10233.56,10237.09
29,BTC/INR,30m,SHORT,2026-08-26 02:30:00+05:30,2026-08-27 00:00:00+05:30,78126.32,6523547.36,84376.42,59376.0,78505.48,6555207.19,INTRADAY_SQUAREOFF,0.02,204.74,0.000392,2559.27,-12.42,3.03,-15.45,-15.45,10237.09,10221.64
30,BTC/INR,30m,SHORT,2026-08-27 06:30:00+05:30,2026-08-28 00:00:00+05:30,78646.49,6566981.52,84938.2,59771.33,79971.62,6677630.44,INTRADAY_SQUAREOFF,0.02,204.43,0.000389,2555.41,-43.06,3.04,-46.1,-46.1,10221.64,10175.54
31,BTC/INR,30m,LONG,2026-08-28 03:30:00+05:30,2026-08-29 00:00:00+05:30,80252.08,6701048.89,73831.92,99512.58,77525.69,6473395.48,INTRADAY_SQUAREOFF,0.02,203.51,0.00038,2543.89,-86.42,2.95,-89.37,-89.37,10175.54,10086.17
32,BTC/INR,30m,SHORT,2026-08-29 06:30:00+05:30,2026-08-30 00:00:00+05:30,77677.79,6486095.47,83892.01,59035.12,78087.59,6520314.15,INTRADAY_SQUAREOFF,0.02,201.72,0.000389,2521.54,-13.3,2.98,-16.29,-16.29,10086.17,10069.88
33,BTC/INR,30m,LONG,2026-08-30 04:30:00+05:30,2026-08-31 00:00:00+05:30,78275.71,6536021.96,72013.66,97061.88,78967.52,6593787.91,INTRADAY_SQUAREOFF,0.02,201.4,0.000385,2517.47,22.25,2.98,19.27,19.27,10069.88,10089.15
34,BTC/INR,30m,SHORT,2026-08-31 07:30:00+05:30,2026-09-01 00:00:00+05:30,77565.31,6476703.16,83770.53,58949.63,78929.44,6590608.66,INTRADAY_SQUAREOFF,0.02,201.78,0.000389,2522.29,-44.36,3.0,-47.36,-47.36,10089.15,10041.79
35,BTC/INR,30m,LONG,2026-09-01 06:00:00+05:30,2026-09-02 00:00:00+05:30,78919.94,6589815.01,72606.35,97860.73,76975.79,6427478.44,INTRADAY_SQUAREOFF,0.02,200.84,0.000381,2510.45,-61.84,2.93,-64.77,-64.77,10041.79,9977.02
36,BTC/INR,30m,SHORT,2026-09-02 04:00:00+05:30,2026-09-03 00:00:00+05:30,76984.89,6428238.04,83143.68,58508.51,77462.24,6468096.64,INTRADAY_SQUAREOFF,0.02,199.54,0.000388,2494.25,-15.47,2.95,-18.42,-18.42,9977.02,9958.6
37,BTC/INR,30m,LONG,2026-09-03 17:00:00+05:30,2026-09-04 00:00:00+05:30,77963.67,6509966.07,71726.57,96674.95,80908.24,6755837.75,INTRADAY_SQUAREOFF,0.02,199.17,0.000382,2489.65,94.03,2.99,91.04,91.04,9958.6,10049.64
38,BTC/INR,30m,LONG,2026-09-04 10:00:00+05:30,2026-09-05 00:00:00+05:30,81323.63,6790523.41,74817.74,100841.31,79516.95,6639665.17,INTRADAY_SQUAREOFF,0.02,200.99,0.00037,2512.41,-55.82,2.93,-58.75,-58.75,10049.64,9990.89
39,BTC/INR,30m,SHORT,2026-09-05 04:30:00+05:30,2026-09-06 00:00:00+05:30,79599.83,6646585.69,85967.81,60495.87,79998.25,6679854.09,INTRADAY_SQUAREOFF,0.02,199.82,0.000376,2497.72,-12.5,2.95,-15.46,-15.46,9990.89,9975.43
40,BTC/INR,30m,LONG,2026-09-06 03:00:00+05:30,2026-09-07 00:00:00+05:30,79917.17,6673083.29,73523.79,99097.28,79875.32,6669589.52,INTRADAY_SQUAREOFF,0.02,199.51,0.000374,2493.86,-1.31,2.94,-4.25,-4.25,9975.43,9971.18
41,BTC/INR,30m,SHORT,2026-09-07 15:30:00+05:30,2026-09-08 00:00:00+05:30,79253.36,6617655.67,85593.63,60232.55,79182.51,6611739.5,INTRADAY_SQUAREOFF,0.02,199.42,0.000377,2492.8,2.23,2.94,-0.71,-0.71,9971.18,9970.47
42,BTC/INR,30m,SHORT,2026-09-08 02:00:00+05:30,2026-09-09 00:00:00+05:30,79126.28,6607044.74,85456.39,60135.98,78762.9,6576702.22,INTRADAY_SQUAREOFF,0.02,199.41,0.000377,2492.62,11.45,2.93,8.51,8.51,9970.47,9978.98
43,BTC/INR,30m,LONG,2026-09-09 14:00:00+05:30,2026-09-10 00:00:00+05:30,79724.53,6656998.24,73346.57,98858.42,78567.45,6560381.79,INTRADAY_SQUAREOFF,0.02,199.58,0.000375,2494.75,-36.21,2.92,-39.13,-39.13,9978.98,9939.85
44,BTC/INR,30m,SHORT,2026-09-10 01:30:00+05:30,2026-09-11 00:00:00+05:30,78093.96,6520846.06,84341.48,59351.41,77067.49,6435135.5,INTRADAY_SQUAREOFF,0.02,198.8,0.000381,2484.96,32.66,2.91,29.75,29.75,9939.85,9969.6
45,BTC/INR,30m,LONG,2026-09-11 19:30:00+05:30,2026-09-12 00:00:00+05:30,79343.27,6625162.96,72995.81,98385.65,77150.51,6442067.99,INTRADAY_SQUAREOFF,0.02,199.39,0.000376,2492.4,-68.88,2.9,-71.78,-71.78,9969.6,9897.82
46,BTC/INR,30m,SHORT,2026-09-13 04:00:00+05:30,2026-09-14 00:00:00+05:30,77124.57,6439901.33,83294.53,58614.67,77337.67,6457695.69,INTRADAY_SQUAREOFF,0.02,197.96,0.000384,2474.46,-6.84,2.92,-9.76,-9.76,9897.82,9888.06
47,BTC/INR,30m,SHORT,2026-09-14 06:00:00+05:30,2026-09-15 00:00:00+05:30,76319.75,6372699.19,82425.33,58003.01,79187.98,6612196.37,INTRADAY_SQUAREOFF,0.02,197.76,0.000388,2472.02,-92.9,2.97,-95.87,-95.87,9888.06,9792.19
48,BTC/INR,30m,LONG,2026-09-15 02:00:00+05:30,2026-09-16 00:00:00+05:30,79622.89,6648511.57,73253.06,98732.39,76857.9,6417634.93,INTRADAY_SQUAREOFF,0.02,195.84,0.000368,2448.05,-85.01,2.84,-87.85,-87.85,9792.19,9704.34
49,BTC/INR,30m,SHORT,2026-09-16 02:00:00+05:30,2026-09-17 00:00:00+05:30,75623.78,6314585.51,81673.68,57474.07,75993.11,6345424.72,INTRADAY_SQUAREOFF,0.02,194.09,0.000384,2426.08,-11.85,2.87,-14.72,-14.72,9704.34,9689.62
50,BTC/INR,30m,LONG,2026-09-17 09:00:00+05:30,2026-09-18 00:00:00+05:30,76474.01,6385580.23,70356.09,94827.78,76643.3,6399715.53,INTRADAY_SQUAREOFF,0.02,193.79,0.000379,2422.4,5.36,2.86,2.5,2.5,9689.62,9692.12
51,BTC/INR,30m,LONG,2026-09-18 05:00:00+05:30,2026-09-19 00:00:00+05:30,76482.37,6386277.94,70363.78,94838.14,80940.99,6758572.32,INTRADAY_SQUAREOFF,0.02,193.84,0.000379,2423.03,141.25,2.94,138.31,138.31,9692.12,9830.43
52,BTC/INR,30m,LONG,2026-09-19 06:30:00+05:30,2026-09-20 00:00:00+05:30,81716.81,6823354.01,75179.47,101328.85,81389.79,6796047.68,INTRADAY_SQUAREOFF,0.02,196.61,0.00036,2457.61,-9.84,2.89,-12.73,-12.73,9830.43,9817.7
53,BTC/INR,30m,SHORT,2026-09-20 16:30:00+05:30,2026-09-21 00:00:00+05:30,80229.97,6699202.86,86648.37,60974.78,81294.35,6788078.51,INTRADAY_SQUAREOFF,0.02,196.35,0.000366,2454.43,-32.56,2.92,-35.48,-35.48,9817.7,9782.22
54,BTC/INR,30m,LONG,2026-09-21 04:00:00+05:30,2026-09-22 00:00:00+05:30,81316.21,6789903.38,74810.91,100832.1,85899.52,7172610.0,INTRADAY_SQUAREOFF,0.02,195.64,0.00036,2445.56,137.84,2.97,134.87,134.87,9782.22,9917.1
55,BTC/INR,30m,LONG,2026-09-23 06:00:00+05:30,2026-09-24 00:00:00+05:30,86577.48,7229219.42,79651.28,107356.07,84174.06,7028534.33,END_OF_DATA,0.02,198.34,0.000343,2479.27,-68.83,2.88,-71.71,-71.71,9917.1,9845.39
