trade_no,coin,timeframe,direction,entry_time,exit_time,entry_price_usd,entry_price_inr,stop_price_usd,target_price_usd,exit_price_usd,exit_price_inr,exit_reason,risk_pct,risk_inr,position_size_coin,position_size_inr,gross_pnl_inr,fees_inr,net_pnl_inr,net_pnl,equity_before,equity_after
1,ETH/INR,30m,LONG,2026-07-27 09:30:00+05:30,2026-07-28 00:00:00+05:30,1949.19,162757.71,1910.21,2027.16,1936.09,161663.64,INTRADAY_SQUAREOFF,0.01,100.0,0.030721,5000.0,-33.61,5.88,-39.49,-39.49,10000.0,9960.51
2,ETH/INR,30m,SHORT,2026-07-28 03:00:00+05:30,2026-07-28 19:00:00+05:30,1941.35,162102.62,1980.18,1863.69,1864.63,155696.33,TARGET_HIT,0.01,99.61,0.030723,4980.25,196.82,5.76,191.06,191.06,9960.51,10151.57
3,ETH/INR,30m,LONG,2026-07-28 22:30:00+05:30,2026-07-29 00:00:00+05:30,1927.26,160926.48,1888.72,2004.35,1906.48,159190.77,INTRADAY_SQUAREOFF,0.01,101.52,0.031541,5075.78,-54.75,5.96,-60.7,-60.7,10151.57,10090.87
4,ETH/INR,30m,LONG,2026-07-29 05:30:00+05:30,2026-07-29 09:30:00+05:30,1921.76,160467.0,1883.33,1998.63,1882.38,157179.03,STOP_LOSS,0.01,100.91,0.031442,5045.43,-103.38,5.89,-109.27,-109.27,10090.87,9981.59
5,ETH/INR,30m,SHORT,2026-07-29 14:00:00+05:30,2026-07-30 00:00:00+05:30,1908.91,159393.57,1947.08,1832.55,1907.76,159298.25,INTRADAY_SQUAREOFF,0.01,99.82,0.031311,4990.8,2.98,5.89,-2.9,-2.9,9981.59,9978.69
6,ETH/INR,30m,SHORT,2026-07-30 01:30:00+05:30,2026-07-30 15:00:00+05:30,1881.85,157134.36,1919.49,1806.57,1920.45,160357.19,STOP_LOSS,0.01,99.79,0.031752,4989.34,-102.33,5.95,-108.28,-108.28,9978.69,9870.41
7,ETH/INR,30m,LONG,2026-07-31 01:00:00+05:30,2026-07-31 12:30:00+05:30,1928.44,161025.05,1889.87,2005.58,1888.93,157725.65,STOP_LOSS,0.01,98.7,0.030649,4935.21,-101.12,5.76,-106.89,-106.89,9870.41,9763.52
8,ETH/INR,30m,SHORT,2026-07-31 15:00:00+05:30,2026-08-01 00:00:00+05:30,1880.61,157030.87,1918.22,1805.38,1868.35,156007.54,INTRADAY_SQUAREOFF,0.01,97.64,0.031088,4881.76,31.81,5.74,26.07,26.07,9763.52,9789.6
9,ETH/INR,30m,SHORT,2026-08-01 02:30:00+05:30,2026-08-02 00:00:00+05:30,1858.62,155194.79,1895.79,1784.28,1852.74,154703.45,INTRADAY_SQUAREOFF,0.01,97.9,0.03154,4894.8,15.5,5.77,9.73,9.73,9789.6,9799.33
10,ETH/INR,30m,SHORT,2026-08-02 05:00:00+05:30,2026-08-02 07:30:00+05:30,1840.69,153697.55,1877.5,1767.06,1878.44,156849.88,STOP_LOSS,0.01,97.99,0.031879,4899.66,-100.49,5.84,-106.33,-106.33,9799.33,9692.99
11,ETH/INR,30m,LONG,2026-08-02 10:30:00+05:30,2026-08-03 00:00:00+05:30,1881.16,157076.87,1843.54,1956.41,1866.22,155829.07,INTRADAY_SQUAREOFF,0.01,96.93,0.030854,4846.5,-38.5,5.7,-44.2,-44.2,9692.99,9648.8
12,ETH/INR,30m,LONG,2026-08-03 03:00:00+05:30,2026-08-03 12:00:00+05:30,1886.16,157494.58,1848.44,1961.61,1847.52,154267.51,STOP_LOSS,0.01,96.49,0.030632,4824.4,-98.85,5.63,-104.49,-104.49,9648.8,9544.31
13,ETH/INR,30m,LONG,2026-08-03 22:00:00+05:30,2026-08-04 00:00:00+05:30,1871.38,156259.83,1833.95,1946.23,1866.25,155831.58,INTRADAY_SQUAREOFF,0.01,95.44,0.03054,4772.16,-13.08,5.62,-18.7,-18.7,9544.31,9525.61
14,ETH/INR,30m,LONG,2026-08-04 05:30:00+05:30,2026-08-05 00:00:00+05:30,1859.89,155300.77,1822.69,1934.29,1877.05,156733.76,INTRADAY_SQUAREOFF,0.01,95.26,0.030668,4762.8,43.95,5.65,38.3,38.3,9525.61,9563.91
