trade_no,coin,timeframe,direction,entry_time,exit_time,entry_price_usd,entry_price_inr,stop_price_usd,target_price_usd,exit_price_usd,exit_price_inr,exit_reason,risk_pct,risk_inr,position_size_coin,position_size_inr,gross_pnl_inr,fees_inr,net_pnl_inr,net_pnl,equity_before,equity_after
20,SOL/INR,15m,LONG,2026-08-04 09:15:00+05:30,2026-08-05 00:00:00+05:30,73.73,6156.19,72.99,75.94,74.22,6197.61,INTRADAY_SQUAREOFF,0.01,93.21,1.438377,8854.92,59.57,10.48,49.09,49.09,9320.97,9370.06
21,SOL/INR,15m,LONG,2026-08-05 00:45:00+05:30,2026-08-05 05:30:00+05:30,74.38,6210.49,73.63,76.61,73.6,6145.31,STOP_LOSS,0.01,93.7,1.433309,8901.56,-93.42,10.45,-103.87,-103.87,9370.06,9266.19
22,SOL/INR,15m,LONG,2026-08-05 08:15:00+05:30,2026-08-05 09:00:00+05:30,74.42,6213.84,73.67,76.65,73.64,6148.62,STOP_LOSS,0.01,92.66,1.416658,8802.88,-92.39,10.33,-102.72,-102.72,9266.19,9163.47
23,SOL/INR,15m,SHORT,2026-08-06 07:45:00+05:30,2026-08-06 10:30:00+05:30,73.48,6135.85,74.22,71.28,74.26,6200.31,STOP_LOSS,0.01,91.63,1.41876,8705.3,-91.45,10.33,-101.78,-101.78,9163.47,9061.7
24,SOL/INR,15m,SHORT,2026-08-06 17:45:00+05:30,2026-08-07 00:00:00+05:30,73.15,6108.31,73.88,70.96,73.09,6102.73,INTRADAY_SQUAREOFF,0.01,90.62,1.409328,8608.61,7.87,10.15,-2.28,-2.28,9061.7,9059.41
25,SOL/INR,15m,SHORT,2026-08-07 02:30:00+05:30,2026-08-07 14:45:00+05:30,72.74,6074.09,73.47,70.56,73.51,6137.9,STOP_LOSS,0.01,90.59,1.41691,8606.44,-90.41,10.21,-100.62,-100.62,9059.41,8958.79
26,SOL/INR,15m,LONG,2026-08-07 19:15:00+05:30,2026-08-07 22:15:00+05:30,74.27,6201.3,73.52,76.5,73.49,6136.22,STOP_LOSS,0.01,89.59,1.37243,8510.85,-89.32,9.99,-99.31,-99.31,8958.79,8859.48
27,SOL/INR,15m,SHORT,2026-08-08 00:15:00+05:30,2026-08-08 01:15:00+05:30,73.18,6110.81,73.92,70.99,73.95,6175.01,STOP_LOSS,0.01,88.59,1.377314,8416.51,-88.42,9.98,-98.4,-98.4,8859.48,8761.08
28,SOL/INR,15m,LONG,2026-08-08 11:00:00+05:30,2026-08-09 00:00:00+05:30,74.7,6237.23,73.95,76.94,75.99,6345.33,INTRADAY_SQUAREOFF,0.01,87.61,1.334412,8323.03,144.25,9.91,134.35,134.35,8761.08,8895.43
29,SOL/INR,15m,LONG,2026-08-09 01:45:00+05:30,2026-08-10 00:00:00+05:30,76.25,6366.72,75.49,78.54,77.09,6437.13,INTRADAY_SQUAREOFF,0.01,88.95,1.327318,8450.66,93.47,10.03,83.44,83.44,8895.43,8978.87
30,SOL/INR,15m,LONG,2026-08-10 01:00:00+05:30,2026-08-10 04:45:00+05:30,77.28,6452.76,76.51,79.6,76.47,6385.04,STOP_LOSS,0.01,89.79,1.321903,8529.93,-89.52,10.01,-99.53,-99.53,8978.87,8879.34
31,SOL/INR,15m,SHORT,2026-08-10 08:45:00+05:30,2026-08-11 00:00:00+05:30,76.41,6380.38,77.18,74.12,75.93,6339.98,INTRADAY_SQUAREOFF,0.01,88.79,1.322079,8435.37,53.41,9.92,43.49,43.49,8879.34,8922.83
32,SOL/INR,15m,SHORT,2026-08-11 09:30:00+05:30,2026-08-12 00:00:00+05:30,75.95,6341.99,76.71,73.67,75.2,6279.0,INTRADAY_SQUAREOFF,0.01,89.23,1.336597,8476.68,84.2,9.95,74.24,74.24,8922.83,8997.07
33,SOL/INR,15m,SHORT,2026-08-12 00:45:00+05:30,2026-08-12 01:30:00+05:30,74.96,6259.37,75.71,72.71,75.75,6325.12,STOP_LOSS,0.01,89.97,1.365508,8547.22,-89.79,10.14,-99.93,-99.93,8997.07,8897.14
34,SOL/INR,15m,LONG,2026-08-12 02:45:00+05:30,2026-08-12 20:00:00+05:30,76.16,6359.2,75.4,78.44,75.36,6292.46,STOP_LOSS,0.01,88.97,1.329143,8452.29,-88.71,9.92,-98.63,-98.63,8897.14,8798.52
35,SOL/INR,15m,SHORT,2026-08-12 22:15:00+05:30,2026-08-13 00:00:00+05:30,75.5,6304.44,76.26,73.24,75.95,6341.65,INTRADAY_SQUAREOFF,0.01,87.99,1.325827,8358.59,-49.34,9.89,-59.24,-59.24,8798.52,8739.28
36,SOL/INR,15m,SHORT,2026-08-13 00:45:00+05:30,2026-08-13 11:00:00+05:30,75.75,6325.3,76.51,73.48,76.55,6391.75,STOP_LOSS,0.01,87.39,1.312556,8302.31,-87.22,9.85,-97.06,-97.06,8739.28,8642.21
37,SOL/INR,15m,LONG,2026-08-13 12:30:00+05:30,2026-08-13 16:00:00+05:30,76.5,6387.6,75.73,78.79,75.7,6320.56,STOP_LOSS,0.01,86.42,1.285319,8210.1,-86.17,9.64,-95.8,-95.8,8642.21,8546.41
38,SOL/INR,15m,LONG,2026-08-13 20:15:00+05:30,2026-08-13 21:15:00+05:30,76.55,6391.78,75.78,78.84,75.74,6324.7,STOP_LOSS,0.01,85.46,1.27024,8119.09,-85.21,9.53,-94.74,-94.74,8546.41,8451.67
39,SOL/INR,15m,SHORT,2026-08-14 08:30:00+05:30,2026-08-15 00:00:00+05:30,75.91,6338.65,76.67,73.63,75.1,6270.64,INTRADAY_SQUAREOFF,0.01,84.52,1.266687,8029.09,86.15,9.42,76.72,76.72,8451.67,8528.4
40,SOL/INR,15m,SHORT,2026-08-15 04:00:00+05:30,2026-08-15 08:30:00+05:30,74.86,6251.02,75.61,72.62,75.65,6316.69,STOP_LOSS,0.01,85.28,1.296104,8101.98,-85.11,9.61,-94.72,-94.72,8528.4,8433.67
41,SOL/INR,15m,LONG,2026-08-15 10:00:00+05:30,2026-08-16 00:00:00+05:30,75.57,6309.91,74.81,77.83,75.41,6296.92,INTRADAY_SQUAREOFF,0.01,84.34,1.269748,8011.99,-16.49,9.44,-25.93,-25.93,8433.67,8407.74
42,SOL/INR,15m,SHORT,2026-08-16 17:45:00+05:30,2026-08-17 00:00:00+05:30,75.12,6272.72,75.87,72.87,75.16,6275.66,INTRADAY_SQUAREOFF,0.01,84.08,1.273348,7987.36,-3.74,9.43,-13.16,-13.16,8407.74,8394.58
43,SOL/INR,15m,SHORT,2026-08-17 02:30:00+05:30,2026-08-17 12:15:00+05:30,74.88,6252.69,75.63,72.64,75.67,6318.38,STOP_LOSS,0.01,83.95,1.275427,7974.85,-83.78,9.46,-93.24,-93.24,8394.58,8301.35
44,SOL/INR,15m,SHORT,2026-08-17 19:00:00+05:30,2026-08-17 20:15:00+05:30,75.16,6276.06,75.91,72.91,75.95,6341.99,STOP_LOSS,0.01,83.01,1.256565,7886.28,-82.85,9.35,-92.2,-92.2,8301.35,8209.15
45,SOL/INR,15m,LONG,2026-08-17 21:15:00+05:30,2026-08-18 00:00:00+05:30,76.05,6350.01,75.29,78.33,75.93,6340.32,INTRADAY_SQUAREOFF,0.01,82.09,1.228138,7798.69,-11.89,9.2,-21.09,-21.09,8209.15,8188.05
46,SOL/INR,15m,LONG,2026-08-18 01:15:00+05:30,2026-08-18 08:15:00+05:30,75.92,6339.15,75.16,78.2,75.12,6272.62,STOP_LOSS,0.01,81.88,1.227082,7778.65,-81.64,9.13,-90.77,-90.77,8188.05,8097.29
47,SOL/INR,15m,LONG,2026-08-18 12:00:00+05:30,2026-08-19 00:00:00+05:30,75.96,6342.49,75.2,78.24,77.16,6442.98,INTRADAY_SQUAREOFF,0.01,80.97,1.21284,7692.42,121.87,9.15,112.73,112.73,8097.29,8210.01
48,SOL/INR,15m,LONG,2026-08-19 01:00:00+05:30,2026-08-19 11:30:00+05:30,77.38,6461.12,76.6,79.7,76.57,6393.31,STOP_LOSS,0.01,82.1,1.207146,7799.51,-81.86,9.16,-91.01,-91.01,8210.01,8119.0
49,SOL/INR,15m,SHORT,2026-08-19 13:30:00+05:30,2026-08-19 18:00:00+05:30,76.84,6416.27,77.61,74.54,77.65,6483.67,STOP_LOSS,0.01,81.19,1.202108,7713.05,-81.03,9.15,-90.17,-90.17,8119.0,8028.83
50,SOL/INR,15m,LONG,2026-08-19 19:00:00+05:30,2026-08-19 20:15:00+05:30,78.53,6557.19,77.74,80.89,80.84,6750.53,TARGET_HIT,0.01,80.29,1.163209,7627.39,224.89,9.13,215.76,215.76,8028.83,8244.59
51,SOL/INR,15m,LONG,2026-08-19 23:15:00+05:30,2026-08-20 00:00:00+05:30,81.44,6800.3,80.63,83.88,81.88,6836.9,INTRADAY_SQUAREOFF,0.01,82.45,1.151767,7832.36,42.16,9.27,32.89,32.89,8244.59,8277.48
52,SOL/INR,15m,LONG,2026-08-20 05:15:00+05:30,2026-08-20 06:15:00+05:30,85.75,7160.36,84.9,88.33,84.85,7085.22,STOP_LOSS,0.01,82.77,1.098213,7863.6,-82.53,9.23,-91.76,-91.76,8277.48,8185.72
53,SOL/INR,15m,LONG,2026-08-20 07:30:00+05:30,2026-08-20 08:30:00+05:30,85.4,7131.12,84.55,87.96,84.51,7056.28,STOP_LOSS,0.01,81.86,1.090492,7776.43,-81.61,9.13,-90.74,-90.74,8185.72,8094.98
54,SOL/INR,15m,LONG,2026-08-20 12:00:00+05:30,2026-08-20 17:00:00+05:30,85.42,7132.79,84.57,87.99,87.94,7343.1,TARGET_HIT,0.01,80.95,1.078151,7690.23,226.75,9.21,217.54,217.54,8094.98,8312.51
55,SOL/INR,15m,LONG,2026-08-20 18:45:00+05:30,2026-08-20 19:15:00+05:30,87.33,7292.36,86.46,89.95,86.42,7215.83,STOP_LOSS,0.01,83.13,1.082899,7896.89,-82.88,9.27,-92.15,-92.15,8312.51,8220.37
56,SOL/INR,15m,LONG,2026-08-21 05:00:00+05:30,2026-08-21 11:15:00+05:30,87.93,7342.48,87.05,90.57,90.53,7558.98,TARGET_HIT,0.01,82.2,1.063584,7809.35,230.26,9.35,220.91,220.91,8220.37,8441.27
57,SOL/INR,15m,LONG,2026-08-21 14:00:00+05:30,2026-08-21 14:30:00+05:30,91.53,7642.4,90.61,94.27,90.57,7562.19,STOP_LOSS,0.01,84.41,1.049305,8019.21,-84.16,9.41,-93.57,-93.57,8441.27,8347.7
58,SOL/INR,15m,LONG,2026-08-21 15:15:00+05:30,2026-08-21 15:45:00+05:30,91.98,7679.99,91.06,94.74,91.01,7599.39,STOP_LOSS,0.01,83.48,1.032594,7930.31,-83.23,9.31,-92.54,-92.54,8347.7,8255.16
59,SOL/INR,15m,LONG,2026-08-22 08:00:00+05:30,2026-08-22 09:45:00+05:30,95.03,7934.8,94.08,97.88,97.83,8168.75,TARGET_HIT,0.01,82.55,0.988356,7842.4,231.23,9.39,221.84,221.84,8255.16,8477.01
60,SOL/INR,15m,SHORT,2026-08-22 14:00:00+05:30,2026-08-22 22:00:00+05:30,93.61,7816.7,94.55,90.8,94.6,7898.81,STOP_LOSS,0.01,84.77,1.03025,8053.16,-84.6,9.55,-94.15,-94.15,8477.01,8382.85
61,SOL/INR,15m,SHORT,2026-08-22 23:00:00+05:30,2026-08-23 00:00:00+05:30,93.71,7825.05,94.65,90.9,94.42,7883.84,INTRADAY_SQUAREOFF,0.01,83.83,1.017721,7963.71,-59.83,9.43,-69.26,-69.26,8382.85,8313.59
62,SOL/INR,15m,SHORT,2026-08-23 03:30:00+05:30,2026-08-23 04:00:00+05:30,92.7,7740.75,93.63,89.92,93.68,7822.07,STOP_LOSS,0.01,83.14,1.020303,7897.91,-82.97,9.37,-92.34,-92.34,8313.59,8221.25
63,SOL/INR,15m,SHORT,2026-08-23 10:15:00+05:30,2026-08-23 15:30:00+05:30,92.78,7747.43,93.71,90.0,93.76,7828.82,STOP_LOSS,0.01,82.21,1.008101,7810.19,-82.05,9.26,-91.31,-91.31,8221.25,8129.94
64,SOL/INR,15m,LONG,2026-08-23 18:15:00+05:30,2026-08-23 20:00:00+05:30,94.82,7917.25,93.87,97.66,93.82,7834.16,STOP_LOSS,0.01,81.3,0.975521,7723.45,-81.06,9.07,-90.12,-90.12,8129.94,8039.82
65,SOL/INR,15m,LONG,2026-08-24 00:00:00+05:30,2026-08-24 05:45:00+05:30,95.47,7971.55,94.51,98.33,94.47,7887.89,STOP_LOSS,0.01,80.4,0.958136,7637.83,-80.16,8.97,-89.12,-89.12,8039.82,7950.7
66,SOL/INR,15m,SHORT,2026-08-24 08:45:00+05:30,2026-08-24 12:30:00+05:30,93.8,7832.56,94.74,90.99,94.79,7914.84,STOP_LOSS,0.01,79.51,0.964329,7553.16,-79.35,8.96,-88.31,-88.31,7950.7,7862.39
67,SOL/INR,15m,SHORT,2026-08-24 13:00:00+05:30,2026-08-24 17:00:00+05:30,94.24,7869.28,95.19,91.42,95.23,7951.95,STOP_LOSS,0.01,78.62,0.949169,7469.27,-78.46,8.86,-87.32,-87.32,7862.39,7775.07
68,SOL/INR,15m,LONG,2026-08-24 21:00:00+05:30,2026-08-24 21:30:00+05:30,97.62,8151.17,96.64,100.55,96.59,8065.62,STOP_LOSS,0.01,77.75,0.906166,7386.31,-77.52,8.67,-86.19,-86.19,7775.07,7688.88
69,SOL/INR,15m,LONG,2026-08-24 23:30:00+05:30,2026-08-25 00:00:00+05:30,95.47,7971.55,94.51,98.33,96.26,8037.86,INTRADAY_SQUAREOFF,0.01,76.89,0.916312,7304.43,60.76,8.66,52.11,52.11,7688.88,7740.98
70,SOL/INR,15m,LONG,2026-08-25 01:30:00+05:30,2026-08-25 05:30:00+05:30,96.69,8073.47,95.72,99.59,99.54,8311.52,TARGET_HIT,0.01,77.41,0.910876,7353.93,216.83,8.81,208.03,208.03,7740.98,7949.01
71,SOL/INR,15m,LONG,2026-08-25 06:15:00+05:30,2026-08-25 07:15:00+05:30,101.93,8511.23,100.91,104.99,100.86,8421.91,STOP_LOSS,0.01,79.49,0.887246,7551.56,-79.25,8.86,-88.12,-88.12,7949.01,7860.89
72,SOL/INR,15m,LONG,2026-08-25 08:00:00+05:30,2026-08-25 08:30:00+05:30,102.33,8544.65,101.31,105.4,101.26,8454.97,STOP_LOSS,0.01,78.61,0.873979,7467.85,-78.38,8.77,-87.14,-87.14,7860.89,7773.75
73,SOL/INR,15m,LONG,2026-08-25 10:45:00+05:30,2026-08-25 12:00:00+05:30,102.1,8525.44,101.08,105.16,101.03,8435.96,STOP_LOSS,0.01,77.74,0.866239,7385.06,-77.51,8.67,-86.17,-86.17,7773.75,7687.57
74,SOL/INR,15m,LONG,2026-08-25 12:45:00+05:30,2026-08-25 13:15:00+05:30,101.69,8491.18,100.67,104.74,100.62,8402.07,STOP_LOSS,0.01,76.88,0.860092,7303.2,-76.65,8.57,-85.22,-85.22,7687.57,7602.35
75,SOL/INR,15m,SHORT,2026-08-25 16:45:00+05:30,2026-08-26 00:00:00+05:30,98.8,8249.85,99.79,95.84,98.72,8243.06,INTRADAY_SQUAREOFF,0.01,76.02,0.875439,7222.24,5.94,8.52,-2.58,-2.58,7602.35,7599.77
76,SOL/INR,15m,SHORT,2026-08-26 02:15:00+05:30,2026-08-26 16:15:00+05:30,96.83,8085.44,97.8,93.93,97.85,8170.37,STOP_LOSS,0.01,76.0,0.892937,7219.79,-75.84,8.56,-84.41,-84.41,7599.77,7515.37
77,SOL/INR,15m,LONG,2026-08-26 18:00:00+05:30,2026-08-26 18:30:00+05:30,97.57,8146.99,96.59,100.5,96.54,8061.49,STOP_LOSS,0.01,75.15,0.876348,7139.6,-74.93,8.38,-83.31,-83.31,7515.37,7432.06
78,SOL/INR,15m,SHORT,2026-08-27 00:00:00+05:30,2026-08-27 02:45:00+05:30,96.66,8071.25,97.63,93.76,97.68,8156.04,STOP_LOSS,0.01,74.32,0.874766,7060.45,-74.17,8.38,-82.55,-82.55,7432.06,7349.51
79,SOL/INR,15m,LONG,2026-08-27 04:45:00+05:30,2026-08-27 13:30:00+05:30,100.5,8391.77,99.5,103.52,103.46,8639.2,TARGET_HIT,0.01,73.5,0.83201,6982.04,205.87,8.36,197.51,197.51,7349.51,7547.02
80,SOL/INR,15m,LONG,2026-08-27 14:45:00+05:30,2026-08-27 15:45:00+05:30,105.01,8768.54,103.96,108.16,103.91,8676.52,STOP_LOSS,0.01,75.47,0.817658,7169.67,-75.25,8.42,-83.66,-83.66,7547.02,7463.35
81,SOL/INR,15m,LONG,2026-08-27 19:00:00+05:30,2026-08-27 21:45:00+05:30,104.99,8766.87,103.94,108.14,108.09,9025.36,TARGET_HIT,0.01,74.63,0.808748,7090.19,209.05,8.49,200.56,200.56,7463.35,7663.92
82,SOL/INR,15m,LONG,2026-08-28 00:30:00+05:30,2026-08-28 07:45:00+05:30,108.43,9054.25,107.35,111.69,107.3,8959.23,STOP_LOSS,0.01,76.64,0.804122,7280.72,-76.41,8.55,-84.96,-84.96,7663.92,7578.96
83,SOL/INR,15m,SHORT,2026-08-28 12:45:00+05:30,2026-08-28 20:45:00+05:30,106.59,8899.99,107.65,103.39,107.71,8993.48,STOP_LOSS,0.01,75.79,0.808991,7200.01,-75.64,8.54,-84.18,-84.18,7578.96,7494.78
84,SOL/INR,15m,LONG,2026-08-29 21:45:00+05:30,2026-08-30 00:00:00+05:30,105.37,8798.62,104.32,108.53,104.81,8751.43,INTRADAY_SQUAREOFF,0.01,74.95,0.809223,7120.05,-38.18,8.38,-46.56,-46.56,7494.78,7448.22
85,SOL/INR,15m,LONG,2026-08-30 04:00:00+05:30,2026-08-31 00:00:00+05:30,105.24,8787.76,104.19,108.4,106.73,8911.67,INTRADAY_SQUAREOFF,0.01,74.48,0.80519,7075.81,99.78,8.41,91.37,91.37,7448.22,7539.59
86,SOL/INR,15m,SHORT,2026-08-31 03:45:00+05:30,2026-08-31 05:15:00+05:30,103.93,8677.99,104.97,100.81,100.86,8421.86,TARGET_HIT,0.01,75.4,0.825377,7162.61,211.4,8.33,203.08,203.08,7539.59,7742.67
87,SOL/INR,15m,SHORT,2026-08-31 09:45:00+05:30,2026-08-31 10:45:00+05:30,101.33,8461.0,102.34,98.29,102.39,8549.88,STOP_LOSS,0.01,77.43,0.869346,7355.53,-77.27,8.73,-85.99,-85.99,7742.67,7656.67
88,SOL/INR,15m,LONG,2026-08-31 16:15:00+05:30,2026-08-31 19:15:00+05:30,103.32,8627.36,102.29,106.42,102.24,8536.81,STOP_LOSS,0.01,76.57,0.843113,7273.84,-76.34,8.54,-84.88,-84.88,7656.67,7571.79
89,SOL/INR,15m,LONG,2026-09-01 05:45:00+05:30,2026-09-01 13:45:00+05:30,103.3,8625.69,102.27,106.4,102.22,8535.16,STOP_LOSS,0.01,75.72,0.833928,7193.2,-75.49,8.44,-83.94,-83.94,7571.79,7487.86
90,SOL/INR,15m,SHORT,2026-09-01 15:30:00+05:30,2026-09-02 00:00:00+05:30,101.9,8508.57,102.92,98.84,98.89,8257.44,TARGET_HIT,0.01,74.88,0.836036,7113.47,209.95,8.27,201.68,201.68,7487.86,7689.54
91,SOL/INR,15m,SHORT,2026-09-02 02:45:00+05:30,2026-09-02 05:00:00+05:30,99.1,8274.89,100.09,96.13,100.14,8361.81,STOP_LOSS,0.01,76.9,0.8828,7305.07,-76.74,8.67,-85.4,-85.4,7689.54,7604.14
92,SOL/INR,15m,SHORT,2026-09-02 06:00:00+05:30,2026-09-03 00:00:00+05:30,99.66,8321.62,100.66,96.67,99.46,8304.89,INTRADAY_SQUAREOFF,0.01,76.04,0.868092,7223.93,14.53,8.52,6.01,6.01,7604.14,7610.15
93,SOL/INR,15m,LONG,2026-09-03 05:30:00+05:30,2026-09-03 06:00:00+05:30,100.54,8395.11,99.53,103.56,99.49,8307.0,STOP_LOSS,0.01,76.1,0.861173,7229.64,-75.88,8.49,-84.36,-84.36,7610.15,7525.79
94,SOL/INR,15m,LONG,2026-09-03 06:45:00+05:30,2026-09-03 20:15:00+05:30,100.42,8385.09,99.42,103.43,103.38,8632.32,TARGET_HIT,0.01,75.26,0.852645,7149.5,210.8,8.56,202.24,202.24,7525.79,7728.03
95,SOL/INR,15m,LONG,2026-09-03 21:30:00+05:30,2026-09-03 22:00:00+05:30,105.28,8791.1,104.23,108.44,104.18,8698.84,STOP_LOSS,0.01,77.28,0.835121,7341.63,-77.05,8.62,-85.67,-85.67,7728.03,7642.36
96,SOL/INR,15m,LONG,2026-09-04 00:30:00+05:30,2026-09-04 04:00:00+05:30,105.34,8796.11,104.29,108.5,104.24,8703.8,STOP_LOSS,0.01,76.42,0.825393,7260.24,-76.2,8.52,-84.72,-84.72,7642.36,7557.64
97,SOL/INR,15m,SHORT,2026-09-04 06:30:00+05:30,2026-09-04 14:15:00+05:30,103.39,8632.92,104.42,100.29,104.47,8723.61,STOP_LOSS,0.01,75.58,0.831672,7179.76,-75.42,8.52,-83.94,-83.94,7557.64,7473.7
98,SOL/INR,15m,SHORT,2026-09-04 17:30:00+05:30,2026-09-04 18:00:00+05:30,104.02,8685.5,105.06,100.9,100.95,8429.15,TARGET_HIT,0.01,74.74,0.817457,7100.02,209.56,8.25,201.3,201.3,7473.7,7675.01
99,SOL/INR,15m,SHORT,2026-09-04 22:45:00+05:30,2026-09-05 00:00:00+05:30,101.54,8478.52,102.55,98.49,101.49,8474.48,INTRADAY_SQUAREOFF,0.01,76.75,0.859968,7291.26,3.48,8.6,-5.12,-5.12,7675.01,7669.89
100,SOL/INR,15m,SHORT,2026-09-05 01:45:00+05:30,2026-09-05 13:00:00+05:30,101.58,8481.86,102.59,98.53,102.65,8570.96,STOP_LOSS,0.01,76.7,0.859056,7286.39,-76.54,8.64,-85.19,-85.19,7669.89,7584.7
101,SOL/INR,15m,LONG,2026-09-05 14:15:00+05:30,2026-09-06 00:00:00+05:30,102.49,8558.02,101.47,105.57,103.79,8666.3,INTRADAY_SQUAREOFF,0.01,75.85,0.841955,7205.47,91.17,8.56,82.62,82.62,7584.7,7667.32
102,SOL/INR,15m,LONG,2026-09-06 03:00:00+05:30,2026-09-06 09:00:00+05:30,103.93,8678.32,102.89,107.05,107.0,8934.2,TARGET_HIT,0.01,76.67,0.839328,7283.95,214.77,8.72,206.05,206.05,7667.32,7873.36
